"ID_MAGASIN";"ID_FAMILLE_PRODUIT";"ID_TEMPS";"VENTES_OBJECTIF";"VENTES_REEL";"CA_OBJECTIF";"CA_REEL";"MARGE_OBJECTIF";"MARGE_REEL";"DATE_MAJ"
7;2;"201512";438;570;4299;6162.07;39;87;25/03/16
7;3;"201512";773;804;7404;7030.27;8;30;25/03/16
8;1;"201512";377;54;9130;7143.22;82;2;25/03/16
8;2;"201512";371;868;1714;8591.47;16;15;25/03/16
8;3;"201512";780;364;6103;9691.67;31;38;25/03/16
9;1;"201512";670;807;6188;2953.31;50;30;25/03/16
9;2;"201512";221;111;3557;5165.08;82;71;25/03/16
9;3;"201512";434;541;2339;5925.38;76;86;25/03/16
10;1;"201512";80;722;2885;9572.85;46;45;25/03/16
10;2;"201512";966;621;1733;6746.52;89;98;25/03/16
10;3;"201512";324;820;9813;820.99;96;86;25/03/16
11;1;"201512";599;398;1138;8400.24;57;37;25/03/16
11;2;"201512";243;492;1619;4185.82;2;54;25/03/16
11;3;"201512";737;779;2192;5645.43;25;80;25/03/16
12;1;"201512";42;119;9517;4731.12;42;7;25/03/16
12;2;"201512";602;836;3671;7980.72;80;100;25/03/16
12;3;"201512";69;724;2606;9753.65;51;87;25/03/16
19;3;"201512";648;585;3711;8908.86;97;9;25/03/16
24;3;"201512";823;606;139;3100.38;55;9;25/03/16
25;1;"201512";221;120;955;8841.02;71;21;25/03/16
25;2;"201512";437;20;562;1173.67;82;43;25/03/16
25;3;"201512";429;314;5625;2104.71;80;39;25/03/16
1;1;"201512";746;367;9442;3861.3;91;42;25/03/16
1;2;"201512";244;348;5355;7154.16;74;84;25/03/16
1;3;"201512";797;413;335;8865.56;99;89;25/03/16
2;1;"201512";11;317;1023;6999.09;96;80;25/03/16
2;2;"201512";680;265;9011;3072.4;41;65;25/03/16
2;3;"201512";72;235;3338;6636.56;55;29;25/03/16
3;1;"201512";610;199;737;4211.75;7;49;25/03/16
3;2;"201512";481;559;2704;6017.51;79;68;25/03/16
3;3;"201512";741;406;9222;2782.73;64;68;25/03/16
20;1;"201512";228;700;8989;6176.32;82;62;25/03/16
20;2;"201512";623;443;3774;5913.08;68;59;25/03/16
20;3;"201512";224;842;7018;6832.06;99;10;25/03/16
21;1;"201512";213;378;5294;3062.46;0;36;25/03/16
21;2;"201512";258;306;4536;8720.56;63;26;25/03/16
21;3;"201512";371;870;6282;9801.83;47;34;25/03/16
22;1;"201512";3;349;6809;1927.23;36;47;25/03/16
22;2;"201512";210;409;7014;2289.49;51;43;25/03/16
22;3;"201512";468;952;8161;6329.7;85;80;25/03/16
23;1;"201512";295;440;9168;1525.09;30;29;25/03/16
23;2;"201512";324;192;9240;419.59;33;39;25/03/16
23;3;"201512";228;275;9594;2448.53;37;33;25/03/16
24;1;"201512";710;960;6975;1415.41;36;46;25/03/16
24;2;"201512";871;15;1742;1624.24;72;3;25/03/16
4;1;"201512";245;426;9841;7621.31;40;81;25/03/16
4;2;"201512";449;629;6490;8578.5;42;13;25/03/16
4;3;"201512";403;745;1075;2385.39;18;45;25/03/16
5;1;"201512";168;438;5922;1701.36;41;56;25/03/16
5;2;"201512";989;315;572;1676.92;88;61;25/03/16
5;3;"201512";773;225;7206;1720.31;35;86;25/03/16
6;1;"201512";53;365;2207;9346.26;68;75;25/03/16
13;1;"201512";591;566;2931;9629.98;44;32;25/03/16
13;2;"201512";438;522;5343;5587.05;41;83;25/03/16
13;3;"201512";995;46;1403;6353.57;0;4;25/03/16
14;1;"201512";481;939;4066;8019.82;27;36;25/03/16
14;2;"201512";574;583;3324;5474.37;77;45;25/03/16
14;3;"201512";910;101;4188;283.76;84;15;25/03/16
26;1;"201512";864;107;6108;4714.68;5;16;25/03/16
26;2;"201512";280;744;9475;8108.55;38;75;25/03/16
26;3;"201512";953;401;7418;671.05;93;25;25/03/16
27;1;"201512";375;655;289;8752.8;53;97;25/03/16
27;2;"201512";980;21;7759;7896.52;32;72;25/03/16
27;3;"201512";316;144;5698;6479.98;80;69;25/03/16
28;1;"201512";499;182;1769;1364.23;77;14;25/03/16
28;2;"201512";670;496;4897;400.32;92;40;25/03/16
28;3;"201512";321;328;6925;7461.85;6;75;25/03/16
29;1;"201512";725;732;3283;8328.67;6;47;25/03/16
29;2;"201512";757;311;5405;596.65;95;43;25/03/16
29;3;"201512";410;520;8947;2627.11;28;74;25/03/16
30;1;"201512";648;142;4584;6706.65;33;96;25/03/16
30;2;"201512";228;61;976;7347.7;67;7;25/03/16
30;3;"201512";597;91;8198;1536.8;86;56;25/03/16
31;1;"201512";751;22;8022;1546.84;98;14;25/03/16
31;2;"201512";953;807;6071;8859.23;20;43;25/03/16
31;3;"201512";972;345;3296;9101.27;22;80;25/03/16
38;1;"201512";681;691;5116;6622.8;85;95;25/03/16
38;2;"201512";604;681;4785;1005.9;0;63;25/03/16
38;3;"201512";292;855;9077;4327.33;89;51;25/03/16
39;1;"201512";482;95;4890;687.39;99;59;25/03/16
39;2;"201512";638;491;391;5589.11;22;1;25/03/16
39;3;"201512";802;570;8281;676.14;47;32;25/03/16
40;1;"201512";67;863;9685;2127.3;99;71;25/03/16
40;2;"201512";788;799;8076;7070.68;46;2;25/03/16
40;3;"201512";197;16;600;8976.33;3;8;25/03/16
41;1;"201512";202;446;1815;4730.26;38;65;25/03/16
41;2;"201512";756;111;7847;1654.1;6;60;25/03/16
41;3;"201512";450;645;6187;6296.39;27;92;25/03/16
42;1;"201512";801;260;7428;8356.74;37;15;25/03/16
42;2;"201512";854;530;9789;4142.5;26;34;25/03/16
42;3;"201512";847;375;7957;409.37;78;71;25/03/16
43;1;"201512";684;38;3294;6629.62;74;86;25/03/16
43;2;"201512";54;82;4248;4743.04;30;39;25/03/16
43;3;"201512";974;338;7662;6529.55;36;38;25/03/16
35;1;"201512";518;867;2736;9949.83;79;87;25/03/16
35;2;"201512";886;50;1112;6254.11;85;11;25/03/16
35;3;"201512";167;618;7886;9798.45;40;64;25/03/16
36;1;"201512";812;394;6559;6726.92;36;59;25/03/16
36;2;"201512";230;941;8851;9674.08;0;88;25/03/16
36;3;"201512";710;461;2695;2436.91;74;39;25/03/16
37;1;"201512";62;84;5094;2980.82;96;1;25/03/16
37;2;"201512";53;283;617;7205.32;36;51;25/03/16
37;3;"201512";981;579;6643;9976.43;88;25;25/03/16
19;1;"201512";600;579;7066;5408.25;78;96;25/03/16
19;2;"201512";315;784;7988;5258.36;37;5;25/03/16
45;1;"201512";844;53;1471;9345.26;40;82;25/03/16
45;2;"201512";178;629;7146;731.47;55;20;25/03/16
45;3;"201512";243;769;937;2569.4;98;66;25/03/16
46;1;"201512";498;49;4846;4823.48;20;61;25/03/16
46;2;"201512";868;630;8625;8811.66;76;99;25/03/16
46;3;"201512";258;182;7323;2523.62;78;38;25/03/16
47;1;"201512";790;781;3563;7095.21;90;63;25/03/16
47;2;"201512";130;840;2629;3130.46;60;84;25/03/16
47;3;"201512";964;218;512;9992.45;33;60;25/03/16
48;1;"201512";49;393;2291;1719.94;54;38;25/03/16
48;2;"201512";610;356;8111;6908;88;47;25/03/16
48;3;"201512";526;104;1958;6688.9;70;0;25/03/16
32;1;"201512";436;615;814;7968.11;4;44;25/03/16
32;2;"201512";965;767;5445;6692.5;34;23;25/03/16
32;3;"201512";713;752;7400;7438.35;52;42;25/03/16
33;1;"201512";738;536;3552;7652.61;8;86;25/03/16
33;2;"201512";34;761;2370;3136.42;31;94;25/03/16
33;3;"201512";420;4;1727;8273.85;71;21;25/03/16
34;1;"201512";753;741;972;2968.61;99;83;25/03/16
34;2;"201512";942;588;2343;8366.89;68;83;25/03/16
34;3;"201512";562;65;3163;273.86;4;61;25/03/16
44;1;"201512";211;667;9355;5212.25;89;62;25/03/16
44;2;"201512";272;130;4940;3087.14;93;13;25/03/16
44;3;"201512";359;238;6661;374.95;0;22;25/03/16
15;1;"201511";844;409;2337;2947;54;10;25/03/16
15;2;"201511";939;838;746;7570.39;36;89;25/03/16
15;3;"201511";265;821;9807;5421.28;24;31;25/03/16
16;1;"201511";448;547;2563;9115.03;6;1;25/03/16
16;2;"201511";242;649;4478;7160.52;29;77;25/03/16
16;3;"201511";514;580;2336;5808.7;56;98;25/03/16
17;1;"201511";497;397;6068;2210.57;39;16;25/03/16
17;2;"201511";278;961;4645;9828.67;17;46;25/03/16
17;3;"201511";441;772;8474;7462.08;93;80;25/03/16
18;1;"201511";671;721;705;68.47;68;43;25/03/16
18;2;"201511";499;631;9979;9183.5;64;12;25/03/16
18;3;"201511";389;130;1413;3105.3;44;89;25/03/16
7;1;"201511";293;926;3588;3364.49;15;88;25/03/16
7;2;"201511";324;529;6517;645.69;24;81;25/03/16
7;3;"201511";595;381;3355;2978.35;11;18;25/03/16
8;1;"201511";596;538;2426;6587.15;77;22;25/03/16
8;2;"201511";648;253;6645;6274.87;8;3;25/03/16
8;3;"201511";302;32;2403;8006.05;62;28;25/03/16
9;1;"201511";599;833;590;7902.81;84;22;25/03/16
9;2;"201511";601;702;8012;4246.44;50;44;25/03/16
9;3;"201511";501;947;5713;5213.19;67;69;25/03/16
10;1;"201511";270;348;1800;6464.47;42;11;25/03/16
10;2;"201511";512;375;860;3313.83;4;80;25/03/16
10;3;"201511";566;714;2836;2928.3;83;42;25/03/16
11;1;"201511";100;850;8768;1567.65;92;87;25/03/16
11;2;"201511";211;544;5702;7183.97;98;32;25/03/16
11;3;"201511";342;124;3163;7809.43;99;21;25/03/16
12;1;"201511";283;405;6817;2768.18;77;46;25/03/16
12;2;"201511";337;88;1470;1990.01;9;21;25/03/16
12;3;"201511";347;23;4077;2408.5;17;13;25/03/16
25;1;"201511";108;300;1525;2500.98;28;18;25/03/16
25;2;"201511";713;884;2383;4247.44;57;71;25/03/16
25;3;"201511";26;292;3513;6222.59;94;15;25/03/16
1;1;"201511";614;655;4347;9882.49;51;17;25/03/16
1;2;"201511";38;740;9725;8775.62;8;65;25/03/16
1;3;"201511";120;282;3871;2956.29;15;29;25/03/16
2;1;"201511";117;934;365;3326.72;39;62;25/03/16
2;2;"201511";742;122;3804;7205.17;52;32;25/03/16
2;3;"201511";888;969;9734;821.79;57;72;25/03/16
3;1;"201511";746;695;4122;5998.7;20;13;25/03/16
3;2;"201511";729;749;2857;3360;81;72;25/03/16
3;3;"201511";615;780;3260;342.29;37;84;25/03/16
20;1;"201511";389;192;722;9163.19;19;64;25/03/16
20;2;"201511";502;30;4037;2776.15;22;8;25/03/16
20;3;"201511";212;823;8263;6913.02;44;58;25/03/16
21;1;"201511";321;686;8531;4134.37;52;87;25/03/16
21;2;"201511";528;689;7472;9618.77;93;14;25/03/16
21;3;"201511";786;980;8225;8247.3;66;56;25/03/16
22;1;"201511";732;885;4917;1346.2;86;50;25/03/16
22;2;"201511";22;677;7118;163.56;78;10;25/03/16
22;3;"201511";339;344;5404;6002.25;53;86;25/03/16
23;1;"201511";14;598;4177;4070.37;19;9;25/03/16
23;2;"201511";478;501;3978;8267.6;55;70;25/03/16
23;3;"201511";352;229;3891;3598.08;9;84;25/03/16
24;1;"201511";788;578;5158;9661.49;46;22;25/03/16
24;2;"201511";222;567;7009;9456.93;95;22;25/03/16
24;3;"201511";263;387;8519;2427.35;24;33;25/03/16
4;1;"201511";41;651;2004;8031.09;6;35;25/03/16
4;2;"201511";705;721;9552;9858.73;66;56;25/03/16
4;3;"201511";546;210;3853;7713.86;82;8;25/03/16
5;1;"201511";94;262;93;8655.17;33;41;25/03/16
5;2;"201511";71;359;5706;8835.2;52;91;25/03/16
5;3;"201511";969;30;4061;154.91;1;84;25/03/16
6;1;"201511";456;261;2714;4093.78;18;40;25/03/16
6;2;"201511";845;357;6889;1053.97;4;4;25/03/16
6;3;"201511";155;547;641;3531.95;45;72;25/03/16
13;1;"201511";959;837;6075;3504.93;1;46;25/03/16
13;2;"201511";998;795;933;7289.14;81;90;25/03/16
13;3;"201511";74;915;3455;2760.84;9;33;25/03/16
14;1;"201511";986;282;8348;2931.5;57;80;25/03/16
14;2;"201511";570;917;2540;1771.71;21;98;25/03/16
14;3;"201511";512;959;5842;4424.03;51;47;25/03/16
26;1;"201511";932;213;8738;238.62;61;91;25/03/16
26;2;"201511";84;428;1758;6090.84;9;66;25/03/16
26;3;"201511";240;439;9865;8392.11;42;48;25/03/16
27;1;"201511";135;27;8242;4727.91;40;65;25/03/16
27;2;"201511";841;940;3482;9246.59;14;69;25/03/16
27;3;"201511";27;65;8621;7040.43;2;83;25/03/16
28;1;"201511";206;99;4629;2111.82;39;95;25/03/16
28;2;"201511";766;635;5061;7032.1;80;48;25/03/16
28;3;"201511";765;343;5387;4405.45;24;35;25/03/16
29;1;"201511";106;416;844;3631.12;27;70;25/03/16
29;2;"201511";11;928;6479;1751.18;31;22;25/03/16
29;3;"201511";970;574;497;1572.18;28;93;25/03/16
30;1;"201511";579;823;2974;6750.72;78;41;25/03/16
30;2;"201511";622;718;965;1502.26;54;83;25/03/16
30;3;"201511";724;619;898;5303.39;90;65;25/03/16
31;1;"201511";513;916;1232;9485.87;64;89;25/03/16
31;2;"201511";408;638;311;6291.6;98;50;25/03/16
31;3;"201511";492;250;6574;8943.2;21;31;25/03/16
38;1;"201511";691;529;5709;6953.22;84;66;25/03/16
38;2;"201511";133;555;3942;3521.01;88;26;25/03/16
38;3;"201511";36;261;282;9743.44;19;40;25/03/16
39;1;"201511";302;3;8184;7398.76;78;17;25/03/16
39;2;"201511";599;867;8947;8741.37;1;75;25/03/16
39;3;"201511";146;78;1266;5973.46;69;38;25/03/16
40;1;"201511";175;884;8783;9892.51;18;49;25/03/16
40;2;"201511";819;270;4455;2577.52;42;77;25/03/16
40;3;"201511";668;570;323;3504.71;37;36;25/03/16
41;1;"201511";997;850;4431;6429.69;59;59;25/03/16
41;2;"201511";688;144;2666;4714.67;71;48;25/03/16
41;3;"201511";775;583;9535;7806.69;63;3;25/03/16
42;1;"201511";110;851;2318;1210.86;13;39;25/03/16
42;2;"201511";991;890;4738;5643.92;100;67;25/03/16
42;3;"201511";262;346;8296;8004.93;96;29;25/03/16
43;1;"201511";901;787;1228;3536.88;69;2;25/03/16
43;2;"201511";858;82;8406;5371.82;89;56;25/03/16
43;3;"201511";966;466;2418;5856.73;63;55;25/03/16
35;1;"201511";620;281;1842;3965.83;11;68;25/03/16
35;2;"201511";309;498;8969;5032.18;28;40;25/03/16
35;3;"201511";749;9;8221;5763.08;19;76;25/03/16
36;1;"201511";773;9;2363;4848.55;28;62;25/03/16
36;2;"201511";654;380;100;9836.54;14;2;25/03/16
36;3;"201511";143;20;9682;6152.77;86;2;25/03/16
37;1;"201511";427;239;1819;6212.68;84;3;25/03/16
37;2;"201511";75;448;1505;8400.88;85;54;25/03/16
37;3;"201511";750;284;7437;58.01;63;17;25/03/16
19;1;"201511";413;109;7354;7204.19;70;74;25/03/16
19;2;"201511";775;361;8345;3299.76;5;74;25/03/16
19;3;"201511";366;810;4497;9690.38;65;93;25/03/16
45;1;"201511";558;218;3022;9269.74;19;96;25/03/16
45;2;"201511";866;812;5460;6678.1;68;60;25/03/16
45;3;"201511";124;766;9136;1062.61;19;70;25/03/16
46;1;"201511";88;78;3474;1962.77;2;29;25/03/16
46;2;"201511";747;930;6878;8310.1;71;66;25/03/16
46;3;"201511";752;276;4479;4501.18;26;41;25/03/16
47;1;"201511";343;148;6179;4788.19;10;24;25/03/16
47;2;"201511";867;309;4503;5966.99;81;29;25/03/16
47;3;"201511";496;141;7266;3797.99;76;32;25/03/16
48;1;"201511";128;52;298;8867.66;41;14;25/03/16
48;2;"201511";194;384;2338;215.04;40;43;25/03/16
48;3;"201511";201;354;2967;1989.07;64;13;25/03/16
32;1;"201511";569;307;6948;437.78;81;53;25/03/16
32;2;"201511";800;846;2644;1188.46;58;75;25/03/16
32;3;"201511";768;826;1304;1275.37;54;87;25/03/16
33;1;"201511";156;98;7934;3364.53;64;56;25/03/16
33;2;"201511";789;385;7840;5744.43;23;5;25/03/16
33;3;"201511";376;145;8425;1300.88;17;38;25/03/16
34;1;"201511";700;11;8195;5922.96;22;50;25/03/16
34;2;"201511";812;975;3194;8460.16;51;10;25/03/16
34;3;"201511";754;360;1714;7905.44;71;70;25/03/16
44;1;"201511";481;808;8467;6462.76;78;76;25/03/16
44;2;"201511";408;316;3822;5900.64;29;18;25/03/16
44;3;"201511";241;419;1736;8351.16;10;78;25/03/16
15;1;"201510";676;273;3630;3157.7;55;92;25/03/16
15;2;"201510";683;692;8228;5340.39;80;15;25/03/16
15;3;"201510";659;933;2908;3520.76;48;25;25/03/16
16;1;"201510";276;800;7828;3211.38;32;3;25/03/16
16;2;"201510";842;491;2938;3400.99;88;76;25/03/16
16;3;"201510";198;624;6824;2803.36;54;31;25/03/16
17;1;"201510";970;221;4994;815.08;54;7;25/03/16
17;2;"201510";295;845;7003;6632.61;63;28;25/03/16
17;3;"201510";168;385;6765;7527.09;6;83;25/03/16
18;1;"201510";261;17;8664;4450.22;32;23;25/03/16
1;2;"201505";818;689;504;8405.53;83;19;25/03/16
1;3;"201505";161;431;1949;7622.14;5;48;25/03/16
2;1;"201505";323;881;2701;3695.09;1;57;25/03/16
2;2;"201505";300;224;7486;728.14;65;49;25/03/16
2;3;"201505";14;481;2130;3461.76;96;40;25/03/16
3;1;"201505";53;955;5466;8273.13;97;73;25/03/16
3;2;"201505";798;676;9426;1909.24;54;55;25/03/16
3;3;"201505";826;333;2170;736.99;56;27;25/03/16
4;1;"201505";855;11;315;8951.11;98;82;25/03/16
4;2;"201505";780;421;9774;7649.75;64;39;25/03/16
4;3;"201505";505;550;5602;3548;12;35;25/03/16
20;1;"201505";165;755;7891;5454.98;19;93;25/03/16
20;2;"201505";376;546;7197;3703.58;64;48;25/03/16
20;3;"201505";64;144;2799;1549.41;88;33;25/03/16
21;1;"201505";228;566;9859;9599.59;86;43;25/03/16
21;2;"201505";690;532;6369;229.6;77;50;25/03/16
21;3;"201505";873;617;1433;7939.68;93;70;25/03/16
22;1;"201505";49;441;7526;9855.45;57;34;25/03/16
22;2;"201505";540;440;5708;906.79;92;27;25/03/16
22;3;"201505";516;750;1328;1630.87;97;30;25/03/16
23;1;"201505";421;121;6139;9669.45;4;96;25/03/16
23;2;"201505";633;141;5538;8920.98;68;92;25/03/16
23;3;"201505";998;326;3062;1215.76;68;89;25/03/16
24;1;"201505";78;122;3718;1479.02;42;36;25/03/16
24;2;"201505";699;285;5651;9919.98;72;2;25/03/16
24;3;"201505";139;614;3907;9871.86;82;36;25/03/16
5;1;"201505";732;907;9096;5122.98;70;15;25/03/16
5;2;"201505";328;769;8921;3586.24;11;82;25/03/16
5;3;"201505";734;877;5309;1462.62;36;81;25/03/16
6;1;"201505";143;99;2918;3475.05;87;67;25/03/16
6;2;"201505";778;847;6762;6631.02;85;6;25/03/16
6;3;"201505";848;471;8771;6916.91;99;68;25/03/16
13;1;"201505";507;508;8520;9912.96;31;45;25/03/16
13;2;"201505";136;182;9736;7119.67;63;52;25/03/16
13;3;"201505";649;931;5061;3614.14;4;54;25/03/16
14;1;"201505";560;311;5105;5854.34;36;29;25/03/16
14;2;"201505";323;508;2371;485.34;95;92;25/03/16
14;3;"201505";681;378;6072;6355.05;3;24;25/03/16
15;1;"201505";232;914;5337;8116.75;20;69;25/03/16
15;2;"201505";970;911;141;4453.22;83;48;25/03/16
15;3;"201505";361;243;2903;4884.31;20;82;25/03/16
26;1;"201505";56;13;8477;1806.08;56;100;25/03/16
26;2;"201505";496;824;5553;4844.86;65;42;25/03/16
26;3;"201505";48;587;5148;6426.33;37;74;25/03/16
27;1;"201505";483;441;9228;4448.41;59;78;25/03/16
27;2;"201505";330;405;2042;5539.22;30;20;25/03/16
27;3;"201505";219;169;5891;520.29;6;89;25/03/16
28;1;"201505";896;827;8109;4223.86;21;49;25/03/16
28;2;"201505";171;458;2800;7056.34;77;86;25/03/16
28;3;"201505";452;201;8905;550.84;84;58;25/03/16
29;1;"201505";768;651;32;1508.62;61;76;25/03/16
29;2;"201505";986;747;1814;5276.96;34;32;25/03/16
29;3;"201505";41;360;9845;7884.78;21;70;25/03/16
30;1;"201505";820;350;1119;235.06;37;18;25/03/16
30;2;"201505";150;90;6401;8971.74;41;88;25/03/16
30;3;"201505";509;656;1871;6539.54;62;74;25/03/16
31;1;"201505";177;696;6095;7498.82;72;24;25/03/16
31;2;"201505";48;538;6483;2458.4;34;64;25/03/16
31;3;"201505";849;730;183;5691.26;25;59;25/03/16
32;1;"201505";516;395;5024;4077.18;1;20;25/03/16
38;1;"201505";550;449;9984;3452.3;98;72;25/03/16
38;2;"201505";812;579;5016;4136.98;32;66;25/03/16
38;3;"201505";197;587;2955;9755.95;8;76;25/03/16
39;1;"201505";394;839;9371;1336.09;97;51;25/03/16
39;2;"201505";255;571;2638;5816.08;100;46;25/03/16
39;3;"201505";253;202;3959;7231.44;24;54;25/03/16
40;1;"201505";670;768;6248;9837.81;16;9;25/03/16
40;2;"201505";660;418;5155;6492.3;29;100;25/03/16
40;3;"201505";423;695;6615;9049.41;3;46;25/03/16
41;1;"201505";724;543;4996;5665.17;25;2;25/03/16
41;2;"201505";35;596;3678;7941.18;78;84;25/03/16
41;3;"201505";500;673;3976;8482.49;54;50;25/03/16
42;1;"201505";239;612;1738;5498.78;53;69;25/03/16
42;2;"201505";112;466;390;4513.53;15;93;25/03/16
42;3;"201505";297;70;2756;5681.74;48;82;25/03/16
43;1;"201505";898;919;1562;7205.83;59;51;25/03/16
43;2;"201505";560;851;2488;919.61;47;98;25/03/16
43;3;"201505";52;775;210;1726.08;49;73;25/03/16
36;1;"201505";980;87;7458;7512.17;87;74;25/03/16
36;2;"201505";485;987;2586;1674.71;97;78;25/03/16
36;3;"201505";464;234;9327;6287.67;43;17;25/03/16
37;1;"201505";394;657;1345;8927.91;96;26;25/03/16
37;2;"201505";13;283;7420;4150.79;0;99;25/03/16
37;3;"201505";84;15;4300;403.84;17;31;25/03/16
19;1;"201505";286;350;3402;5262.26;73;39;25/03/16
19;2;"201505";668;90;6781;2715.19;15;7;25/03/16
19;3;"201505";981;622;3239;4741.53;13;33;25/03/16
45;1;"201505";54;369;9533;5600.49;22;26;25/03/16
45;2;"201505";722;385;2289;3001.34;59;80;25/03/16
45;3;"201505";796;959;3509;978.75;77;82;25/03/16
46;1;"201505";922;280;4150;7311.88;87;56;25/03/16
46;2;"201505";210;48;9974;147.63;48;94;25/03/16
46;3;"201505";423;774;9488;1008.5;33;60;25/03/16
47;1;"201505";510;31;7194;1014.49;61;21;25/03/16
47;2;"201505";602;580;3473;3077.42;68;86;25/03/16
47;3;"201505";263;213;3308;1278.26;61;87;25/03/16
48;1;"201505";363;120;389;8317.46;66;30;25/03/16
48;2;"201505";609;508;2996;9365.25;88;18;25/03/16
48;3;"201505";552;382;6981;66.95;100;40;25/03/16
33;1;"201505";594;316;2973;4049.25;32;13;25/03/16
33;2;"201505";370;160;7722;9238.41;86;68;25/03/16
33;3;"201505";844;851;7851;160.33;44;35;25/03/16
34;1;"201505";256;259;9271;6658.07;11;100;25/03/16
34;2;"201505";516;353;2608;5400.06;46;85;25/03/16
34;3;"201505";246;219;2723;928.58;0;76;25/03/16
35;1;"201505";577;256;8667;8886.22;25;83;25/03/16
35;2;"201505";367;605;5239;3323.56;85;35;25/03/16
35;3;"201505";772;486;4804;5784.45;1;3;25/03/16
44;1;"201505";951;662;2926;809.54;91;38;25/03/16
44;2;"201505";559;207;8113;144.05;4;97;25/03/16
44;3;"201505";271;50;3922;8649.63;77;25;25/03/16
16;1;"201504";784;631;8382;107.38;81;53;25/03/16
16;2;"201504";350;430;715;5547.9;2;34;25/03/16
16;3;"201504";129;930;8511;9711.45;98;32;25/03/16
17;1;"201504";315;907;6347;7182.26;76;57;25/03/16
17;2;"201504";441;758;4420;8177.62;16;52;25/03/16
17;3;"201504";509;372;4212;9266.99;13;52;25/03/16
18;1;"201504";484;633;1846;1866.28;99;10;25/03/16
18;2;"201504";557;311;2481;6220.5;20;10;25/03/16
18;3;"201504";324;188;7817;1913.16;8;32;25/03/16
7;1;"201504";979;578;2596;2039.12;27;47;25/03/16
7;2;"201504";424;716;7583;9187.79;63;80;25/03/16
7;3;"201504";103;75;7693;8680;55;98;25/03/16
8;1;"201504";738;745;7638;7929.24;60;91;25/03/16
8;2;"201504";820;359;6265;8109.19;15;98;25/03/16
8;3;"201504";880;393;2341;3836.86;37;77;25/03/16
9;1;"201504";910;104;2656;8660.36;50;95;25/03/16
9;2;"201504";355;867;5200;2306.74;73;2;25/03/16
9;3;"201504";967;436;9531;9437.23;18;41;25/03/16
10;1;"201504";52;835;6593;7462.85;19;78;25/03/16
10;2;"201504";650;298;9472;8479.43;1;4;25/03/16
10;3;"201504";542;60;1303;5693.13;53;96;25/03/16
11;1;"201504";820;563;5475;2495.16;24;66;25/03/16
11;2;"201504";316;67;3620;8543.53;70;54;25/03/16
11;3;"201504";177;651;7707;8139.7;62;22;25/03/16
12;1;"201504";609;522;9137;5893.28;0;47;25/03/16
12;2;"201504";210;341;5630;6395.39;42;54;25/03/16
12;3;"201504";523;639;8228;2218.07;72;41;25/03/16
26;1;"201504";304;329;1560;9176.5;71;14;25/03/16
25;1;"201504";562;940;7500;9607.72;93;2;25/03/16
25;2;"201504";42;778;1054;8640.91;73;9;25/03/16
25;3;"201504";92;936;5100;8044.26;78;60;25/03/16
1;1;"201504";164;474;5583;8335.47;91;9;25/03/16
1;2;"201504";101;981;9880;7414.5;24;73;25/03/16
1;3;"201504";264;869;4729;2197.93;27;47;25/03/16
2;1;"201504";489;313;7293;1882.97;48;64;25/03/16
2;2;"201504";783;781;2668;5460.66;37;6;25/03/16
2;3;"201504";236;8;5149;2307.71;39;67;25/03/16
3;1;"201504";281;308;4764;5491.8;17;38;25/03/16
3;2;"201504";262;526;8451;3693.13;5;93;25/03/16
3;3;"201504";743;451;1975;9682.2;50;87;25/03/16
4;1;"201504";958;40;6632;7351.39;40;43;25/03/16
4;2;"201504";584;352;8653;6555.53;13;24;25/03/16
4;3;"201504";252;366;5279;4675.07;92;38;25/03/16
20;1;"201504";498;464;2944;4113.79;32;50;25/03/16
20;2;"201504";701;799;4168;9286.69;18;75;25/03/16
20;3;"201504";642;706;690;7745.24;84;46;25/03/16
21;1;"201504";479;515;3023;1176.71;37;86;25/03/16
21;2;"201504";259;992;6498;7642.28;61;30;25/03/16
21;3;"201504";309;956;4530;3378.33;77;2;25/03/16
22;1;"201504";335;399;7357;5322.28;72;48;25/03/16
22;2;"201504";459;858;6903;9198.4;65;19;25/03/16
22;3;"201504";159;323;7088;6117.12;14;61;25/03/16
23;1;"201504";37;376;124;4534.04;3;3;25/03/16
23;2;"201504";28;790;4425;3262.6;96;60;25/03/16
23;3;"201504";274;704;6760;9442.17;56;54;25/03/16
24;1;"201504";937;780;5713;7746.54;28;83;25/03/16
24;2;"201504";452;662;3192;4684.84;14;38;25/03/16
24;3;"201504";324;156;4622;5153.2;62;73;25/03/16
5;1;"201504";80;34;7305;1592.23;31;7;25/03/16
5;2;"201504";875;863;2444;483.87;41;92;25/03/16
